ID,SalePrice
0,175418.2460320111
1,363479.66278928454
2,199461.90718797588
3,157252.61548947677
4,113848.54015550579
5,408225.72447695886
6,122675.27291034104
7,143522.82728003274
8,176846.5094759954
9,133637.79030885056
10,123234.36500680307
11,157488.46083012433
12,143717.53554654733
13,179818.560329037
14,118610.28818947283
15,264353.1141516812
16,124518.12330271341
17,262945.2774905426
18,181945.61261813287
19,116745.23595660119
20,130972.30850283793
21,319758.230608348
22,184095.89963588354
23,211983.4351230142
24,149406.559275732
25,116410.21828285434
26,281773.6561908458
27,151405.59894556884
28,122961.03379261342
29,263685.11824335175
30,165898.1439715437
31,161075.17189316143
32,242194.41947376658
33,101481.81067905384
34,122402.99612244758
35,219779.1040892818
36,149809.67701570608
37,156074.36350046733
38,162767.02291440134
39,146086.2380354513
40,192468.9482293084
41,202081.28162150187
42,90449.61218322403
43,181102.59013722
44,191132.32932785182
45,202064.13913025928
46,153495.05090651152
47,189005.32385890168
48,132726.91295191462
49,157496.15880684758
50,378925.0777516834
51,151069.12433694553
52,136106.09447073998
53,139228.57922968717
54,120853.12385243534
55,140463.91904272203
56,235267.42505743602
57,149316.04092848874
58,132481.74671614697
59,288356.7868673665
60,148987.6180346325
61,183001.42807376018
62,148155.5000119317
63,199629.6288094815
64,240828.13864649585
65,171009.1312577031
66,145289.78868888417
67,164710.39102375772
68,175620.6963362995
69,198241.7106988094
70,112033.70343655665
71,213714.92189206957
72,168527.36440754443
73,181020.9586628713
74,120670.50105010191
75,132438.1240102416
76,199696.30287501233
77,105302.04845713859
78,103053.22551873987
79,74992.01514066054
80,105994.66014812374
81,306203.0246224737
82,182466.04699854637
83,320738.72743581963
84,212747.035802171
85,209520.18811652352
86,191266.503871738
87,307973.32149814354
88,108274.35918792652
89,169625.57909732027
90,121938.00929114556
91,140630.94846344442
92,138940.50119282317
93,151983.0486146968
94,314957.5748327494
95,188329.64860349463
96,134359.5772024273
97,133734.90861220504
98,261863.03012522234
99,126121.48231541897
100,121025.96646512549
101,120075.55495961817
102,264859.5530103916
103,144636.47722792573
104,175301.03367575444
105,200730.33630476854
106,177949.531249147
107,166329.64497401312
108,104993.60814601416
109,93591.73383644102
110,125284.7816732242
111,106347.60478806277
112,136907.1401967554
113,300181.0643620613
114,275217.04091614706
115,232983.45084657497
116,98570.46407537183
117,176705.96415449565
118,173669.7814581743
119,141410.5012730582
120,165433.96064339718
121,326178.78970212827
122,147123.14103886255
123,166104.65218141867
124,209664.60373631687
125,172176.40171244318
126,126312.51125322378
127,131846.47114259325
128,183607.70646376463
129,142285.37515575817
130,131887.07551353256
131,307035.32408875565
132,210884.52134292078
133,125152.89648539091
134,133530.26357144266
135,143578.311379185
136,313131.4580070256
137,307375.04795004
138,405033.0258952115
139,281502.82569333527
140,134931.5906478435
141,129165.9361114642
142,206345.25814408553
143,354844.95795247756
144,217323.55089619788
145,215446.7041303056
146,184517.5699154032
147,234644.46557026618
148,132234.37478744728
149,119750.55536543924
150,216717.27814389515
151,175634.3923532856
152,128364.95732852383
153,164688.18946488661
154,209706.11710665727
155,241732.0003656811
156,243680.28647664352
157,198578.19361476492
158,182379.3420213191
159,200648.94661031017
160,130541.7655987971
161,175406.19107304307
162,180862.0856953436
163,150756.90935511468
164,149855.97579768504
165,183799.90590776195
166,195882.89243743525
167,165178.84879779798
168,84337.68942712473
169,239904.12979350908
170,94778.63554181784
171,212421.3520885366
172,229834.39307334702
173,101657.92906235505
174,249936.78339959108
175,93155.19973858961
176,166329.64497401312
177,161204.33357467962
178,177925.28809539307
179,154866.25866813643
180,128684.56792133566
181,289468.03009323904
182,158682.31601416017
183,116144.1789102512
184,155756.33400993107
185,207376.45745251444
186,252463.507718257
187,200963.32839602968
188,129475.58250639014
189,290666.77030801977
190,114157.45269283892
191,147342.63881837056
192,104812.85850701648
193,147469.6980021271
194,112549.21668735081
195,159111.96439702605
196,181847.11850737402
197,292686.5485063555
198,230626.00912518805
199,245199.39522163587
200,202812.12036238526
201,131004.5057323459
202,117337.61465222845
203,124599.30151859082
204,158887.4385391217
205,123869.66951478824
206,265274.39996774215
207,114763.36326460882
208,146012.04712042422
209,140364.68097094205
210,127226.16463631403
211,257018.59760037964
212,219836.54545043843
213,163908.45175204665
214,139800.0790225223
215,257154.65136879767
216,273954.9869405568
217,129370.73860655239
218,148117.59815291804
219,221629.4956885861
220,166729.7776046246
221,67082.80822975784
222,99075.41150670721
223,114914.37102486097
224,170611.3872933633
225,196809.50838861402
226,317017.4531180438
227,245330.9272980569
228,207348.52575080463
229,214039.64522583774
230,121037.62851944396
231,160023.05660279686
232,176886.66537424675
233,235845.38775541028
234,82407.7878754123
235,173936.94165680627
236,539228.2102869175
237,131638.7128102294
238,87840.70816221541
239,192058.66747252474
240,126027.52225751484
241,135728.50645670554
242,205938.07946291898
243,151319.47044308865
244,136970.94056666325
245,144729.5860852693
246,194312.55439793124
247,248060.37840739955
248,149418.9524299337
249,218725.67856330363
250,276102.3312896819
251,109029.94604389819
252,150024.75805698877
253,279101.99592638883
254,192197.66831459478
255,223285.4406583101
256,151378.5967224804
257,281400.7223109657
258,232885.46652286197
259,131384.29978635424
260,106432.59107279152
261,166549.99200591733
262,143860.0266159533
263,91650.4919986667
264,118715.93308916669
265,148918.7255530961
266,186633.87347853652
267,307077.8571274199
268,177230.17301921672
269,194522.42509488514
270,127836.22785402586
271,211586.48770535592
272,258013.78943031817
273,270243.6921121668
274,141979.09561538883
275,215915.81100755726
276,221024.70795529522
277,185504.4429421345
278,141847.8050518974
279,166922.09448591046
