ID,SalePrice
0,174566.74572263125
1,370783.3873890428
2,195097.2804176667
3,158161.43115104258
4,114465.95157486352
5,408250.17734668555
6,135387.15106979152
7,153291.99025220194
8,194311.595160516
9,124792.17079805011
10,112394.71717862468
11,144727.03792785667
12,151455.545602404
13,181490.55399803692
14,123176.9932199627
15,267943.67856146436
16,132934.64039001754
17,254178.43575132525
18,179368.09850421033
19,116538.18259272116
20,136591.59990368882
21,296173.0165753205
22,188720.04303890324
23,216136.19228899683
24,161234.17957810147
25,116544.22743416498
26,293013.29520106217
27,154098.7682782883
28,128201.804575729
29,274170.76132032974
30,166586.0821967438
31,162990.7398549167
32,257694.6310867095
33,106326.37841136215
34,133183.19163464484
35,215875.6314609019
36,149344.80485105253
37,162650.16693530505
38,164364.9088632305
39,164832.2405849073
40,207916.8731697752
41,193852.09611747437
42,98888.64987577802
43,196314.6004268253
44,209019.17666941532
45,197135.08095328123
46,141787.96917756018
47,184213.37160533553
48,143453.6119798794
49,144129.77986559985
50,367107.7967609021
51,149282.8874976128
52,157736.51255964235
53,118985.99864137734
54,119513.87230263665
55,140649.98354188484
56,223565.87506321273
57,150578.1331996336
58,139743.4131062515
59,272903.7598636007
60,149349.26100350296
61,187757.34891013562
62,149300.0
63,202124.61637639947
64,244822.51967186248
65,172021.5763289557
66,166045.0435761829
67,150432.94099593326
68,182379.50872165815
69,220486.68101687438
70,121812.23502828092
71,210128.06964532484
72,161931.37857997348
73,180007.86838807567
74,113118.46826829553
75,136892.4456825301
76,202340.59817453063
77,99560.66585549866
78,109285.79357167699
79,82987.07374409096
80,120393.15120905747
81,296874.5058346431
82,187250.22146540147
83,305581.09511265106
84,211556.3640283667
85,203299.2257709485
86,189119.95291806076
87,301929.3443628787
88,108849.26755021073
89,176225.6398452681
90,127451.64308345178
91,140193.33992508653
92,138096.6193884765
93,150166.07040414665
94,318665.1779278576
95,192254.71251751605
96,134655.43816721905
97,138524.08177372284
98,265102.20768512104
99,134753.8738908671
100,123485.43954790293
101,129454.53600653644
102,259336.9716361575
103,146259.86142402448
104,169459.8943550366
105,201145.91035760049
106,178510.85893717062
107,151607.56719939382
108,100258.49724055173
109,102604.44908358366
110,134769.5667077779
111,108867.84860954643
112,143095.85015685367
113,303943.12770058366
114,269875.78391540697
115,237858.8127282864
116,108000.35611301386
117,179685.683782263
118,175927.6823862461
119,142377.168992314
120,163003.9692438257
121,307432.1957345701
122,144500.0
123,141030.70711926336
124,215084.6596755473
125,161396.499968882
126,122823.80985482947
127,142338.13151592657
128,167157.06609594508
129,140183.86233626254
130,133632.01930755563
131,303777.09674025566
132,220428.1311516222
133,130542.21746449902
134,138926.59703793438
135,139726.13281200812
136,287562.6911710646
137,348069.17185646365
138,412301.96874693455
139,307506.20898005133
140,133096.81490787206
141,121415.15829041137
142,219576.47717379068
143,325279.33127645653
144,191038.3678461215
145,216830.17651373934
146,177614.33236451563
147,227071.7492357024
148,134016.41271563823
149,125249.62745433698
150,195203.5620365007
151,175848.1913930506
152,112625.70652568692
153,153977.644515255
154,205405.33579367524
155,229310.4789980828
156,266815.8307890352
157,215807.58607537491
158,160728.9432593707
159,198925.58556420225
160,137535.9448691941
161,174568.29943674552
162,185566.92260166002
163,156751.5234930039
164,145194.8393847721
165,197667.28112915973
166,194945.5994460462
167,169505.25129219497
168,87585.99941665516
169,240784.11100527857
170,101025.2571652518
171,201056.07843812474
172,226889.92967556918
173,101356.32811448681
174,254160.7693497946
175,89648.12759612463
176,151607.56719939382
177,155431.02264122813
178,179719.3705409736
179,154729.26530231218
180,133704.82055554143
181,269074.38811347476
182,159537.30697487734
183,126059.89440953359
184,157417.191021619
185,202314.02471497402
186,254301.04249512145
187,202930.61232453806
188,132384.49399857476
189,291896.4006684586
190,135330.9671014214
191,145683.8704732468
192,108365.5251140271
193,159600.16428675386
194,128578.18796742366
195,167290.93344180268
196,181894.1493151478
197,301478.5527462748
198,229007.9971388189
199,248859.2700550001
200,197666.12061832764
201,131078.2073545386
202,120106.25122478283
203,108308.391360107
204,157758.99678245466
205,128333.25735330602
206,266445.5314464718
207,121855.90488783958
208,145135.46402449574
209,141581.66286362818
210,130050.21597587717
211,258569.38756638707
212,211106.60236313962
213,164483.60330860375
214,148591.40211639358
215,256088.86521249657
216,283451.90371847805
217,135133.64844743093
218,145485.63231973854
219,219288.62052837733
220,164589.39314158738
221,62760.995107501185
222,79863.0941602578
223,120618.45274674849
224,182335.8236421772
225,182170.02546514204
226,362143.1019152068
227,229572.9455417333
228,197605.05287226976
229,209116.73010769257
230,129013.23410015102
231,175077.54619634975
232,180737.28898999107
233,244723.03101488415
234,90177.3380192348
235,158169.66267476024
236,513031.12579681707
237,133959.72861886554
238,81005.53001363555
239,186015.0265356299
240,120060.3739020053
241,155071.71317752323
242,191603.8537642053
243,152991.23699834343
244,141078.8716214945
245,156583.99134126512
246,200266.6810098984
247,226106.92145254413
248,146446.77993768753
249,209272.04182709882
250,259941.22064950803
251,94989.10219599675
252,147921.24957693758
253,267098.7153279067
254,176918.6155148918
255,237270.20965777503
256,152720.4589142288
257,258680.1379055172
258,245416.10938180194
259,133429.28243677784
260,111539.94013928788
261,161680.22617108843
262,132408.34973491795
263,105125.45180797059
264,124135.84515965694
265,164303.16846374355
266,187597.11239316157
267,296687.9686890978
268,164176.54771571056
269,187544.41394714735
270,141155.18976473704
271,207788.6263793551
272,279383.20493810275
273,247005.00994613144
274,136874.59062386237
275,228177.9915162059
276,219374.45664577515
277,184851.52741767457
278,140461.3935218732
279,166540.11787458023
