ID,SalePrice
0,183048.66836390228
1,321304.919698786
2,197875.0876158723
3,204002.66750617992
4,128751.9850240887
5,402580.08443752
6,168460.75029167207
7,156471.50786383243
8,194666.13022353878
9,120002.6569077129
10,113205.90848806294
11,165016.8275367873
12,143738.4788008082
13,176912.17422435823
14,128651.69939898081
15,244426.38457661515
16,131828.8944755432
17,219299.41385813677
18,170981.53765523277
19,121876.17549568329
20,194214.35659834612
21,333286.2997477423
22,176753.1340438075
23,216446.97022261578
24,195127.11631939685
25,97197.24541045498
26,239870.35583915608
27,154181.98686440522
28,141015.88264558473
29,207756.18992246274
30,254189.69114407155
31,157369.18173959982
32,236306.5661086599
33,105048.01636498098
34,110305.5849699505
35,171499.6118698013
36,149639.93081145603
37,179590.3495278895
38,149946.00078638896
39,178045.1881061569
40,198730.17597587177
41,319554.8470903611
42,119428.18211605921
43,238647.32768212561
44,183611.55845919074
45,186781.24993134287
46,153391.9262960917
47,177060.70327928546
48,153882.17714542002
49,195485.9685744924
50,347226.27092447336
51,159837.21014012105
52,152859.95572398126
53,116071.89111363051
54,121290.44571757404
55,141199.64590050076
56,193313.01244345837
57,198814.7727064146
58,135481.92983534795
59,260908.25411019198
60,146039.3222544956
61,127737.81424574902
62,149299.99999997966
63,187919.46842907986
64,236550.21988245292
65,189069.7847823889
66,190043.16948366235
67,152436.0292914514
68,222044.93002203607
69,175445.5085732972
70,181335.52145741117
71,192654.07317724306
72,228059.98202155533
73,171584.84577212215
74,121303.9858526999
75,142499.99999999988
76,172343.9235015686
77,114314.29501311277
78,113802.50848390769
79,87259.04292667245
80,117665.29370641176
81,290221.90748146764
82,168584.2146799627
83,324757.6274980296
84,223204.70012140367
85,206940.00198365614
86,195704.90849536817
87,301714.5825818925
88,100249.01109373677
89,160835.92792778768
90,115992.78111947501
91,149299.99999997966
92,135092.6405761632
93,177037.67780793176
94,346411.50381368253
95,164538.83116282895
96,130500.5865899423
97,139154.602485397
98,269065.9572780247
99,138579.11037961172
100,156921.0614184764
101,116704.20629755605
102,218444.65199029836
103,127500.00000000036
104,201434.11818634492
105,184976.79942993668
106,190810.7754594257
107,130000.00000000006
108,124816.96832356509
109,179890.60670042146
110,142729.44058506764
111,88096.46745709341
112,149506.99953813606
113,251455.26094988678
114,281994.83349161834
115,218711.5048762197
116,158570.12462543524
117,175444.43515563788
118,164803.92556870918
119,193191.70091171432
120,160978.600578125
121,382488.5190733271
122,144499.99999996924
123,134743.64511692416
124,198316.87412028902
125,191591.00802433566
126,102920.56829327713
127,137240.1030171555
128,175201.35205480584
129,156038.32052319747
130,120629.92070591584
131,301501.68383287534
132,210603.06667714845
133,120879.90591120087
134,160693.52404690144
135,147793.35318317948
136,275440.1068500227
137,298137.6388786324
138,380185.86052435054
139,298404.6014697863
140,138310.10330511298
141,146083.84353870875
142,198480.15190236
143,350928.3534031611
144,224768.8487059415
145,193880.317017986
146,196484.7561163557
147,193196.99774337385
148,128943.67505882597
149,108077.04135809951
150,213570.37320066185
151,205505.84291436573
152,109842.8254209068
153,155635.60445093748
154,204234.95287716482
155,211067.22780787095
156,237696.09801706616
157,237853.392316295
158,224153.7628778774
159,210298.5947022985
160,134812.12084607017
161,172931.7750025382
162,196970.13052506637
163,241209.81031434124
164,134099.8870580193
165,189965.58236639673
166,192077.8832043357
167,186726.46420969308
168,94960.75246716519
169,226069.5202257287
170,130549.88312763869
171,189962.4513145322
172,200470.37124288816
173,109451.03186521125
174,239975.2724316997
175,94021.14027234359
176,130000.00000000006
177,258813.10244873597
178,172045.51793312622
179,185902.03626845294
180,183817.2850314491
181,285453.52340610925
182,145150.6697274764
183,146843.40640150153
184,188536.44377276435
185,205024.48652151175
186,263646.4397220052
187,201450.07837128
188,131389.79797261144
189,256218.8924560107
190,168960.01991584845
191,138000.0000000031
192,111741.96095670988
193,211160.3823421834
194,156338.65228504976
195,216121.95968207452
196,180970.82557761602
197,273065.60594944225
198,231928.89483288774
199,236452.11539048105
200,210321.79904118713
201,131500.512526191
202,126299.27069120196
203,97833.36845084498
204,138306.53920286408
205,122263.02388639
206,267998.29167260014
207,153308.89394245626
208,144537.447181878
209,140379.2100724014
210,131193.39049149316
211,254484.08419630674
212,199399.53085205075
213,172808.06666275798
214,145805.45576806
215,268236.3720151838
216,206915.8570010914
217,119709.24328905084
218,147679.41394896043
219,164436.3520985196
220,172830.59158948125
221,94907.57925132116
222,79575.0583002451
223,121556.04101287456
224,162859.6440383854
225,207273.0710341382
226,307320.9376234039
227,212907.84988563438
228,170643.63154828458
229,205052.06263052503
230,120835.44826311366
231,162264.68284334446
232,170838.9940618346
233,274976.8829109963
234,106071.8665633744
235,179815.68479631035
236,506153.25950938894
237,138509.3233713562
238,91177.29231660666
239,134485.84502945337
240,157218.8346585228
241,143692.77101561826
242,202688.2599372542
243,150576.7318985546
244,156524.15676551743
245,154721.55918199065
246,186615.77504927426
247,203361.68519685187
248,145493.180948636
249,225550.2042899717
250,228362.96876281238
251,98140.24178285382
252,149865.90623030195
253,253133.85767389718
254,196470.69758049631
255,219981.38894446392
256,148500.00000000012
257,266925.28486505745
258,240406.39704754506
259,131226.1913738165
260,130171.78509459179
261,221757.382056641
262,124922.37073394764
263,122101.59540483728
264,139777.6224832025
265,177972.66568762332
266,163683.70539402252
267,301528.5700832251
268,177914.26058485272
269,222423.7354956194
270,208304.8222780329
271,208019.32009040378
272,238940.04666039118
273,265081.9869073694
274,163525.9812254342
275,188341.51904898946
276,240701.48963081592
277,206240.0545651465
278,143279.43887178076
279,181577.968762536
