ID,SalePrice
0,171287.62268208063
1,369731.7912035558
2,197964.69132852578
3,165349.30387106145
4,112753.85597903299
5,377145.4390125437
6,170145.45464714986
7,141522.86887957065
8,189396.89917096726
9,122542.09845682613
10,110628.75057301976
11,134414.1062352276
12,154293.76529189278
13,184076.4041584063
14,135620.9751056065
15,267046.1329965074
16,131859.7477507386
17,235643.4984221448
18,178241.56159573453
19,121523.76222561699
20,151371.23989556578
21,314403.83893122815
22,180897.4646150619
23,225728.44281605
24,173953.12146087998
25,107846.07928068656
26,290534.2429906753
27,153892.2054349717
28,138113.37094940618
29,270279.51334793126
30,155864.3228797386
31,160839.63051092517
32,268899.06603206403
33,101709.95208685598
34,112043.91132533923
35,208071.18418884376
36,151778.093850387
37,167163.26710046432
38,162822.07648065154
39,185085.15095599642
40,196514.08006609656
41,200860.18036373757
42,98154.50744430897
43,187606.1439347117
44,196754.33332043202
45,182104.48142662385
46,138776.63082092305
47,179932.90136611296
48,145712.0711005725
49,163080.83550068297
50,329687.1073934237
51,146262.65812922613
52,145698.99499895592
53,110606.41856608407
54,121836.65407620797
55,129830.97075101368
56,211506.82724748357
57,150626.53190921244
58,139273.382876311
59,259949.14065801972
60,148387.75948815004
61,167636.69002917717
62,149300.0
63,197690.73101288447
64,250546.69869589468
65,192870.24981009506
66,199959.23902393843
67,167504.91354559554
68,173484.6030780049
69,204687.93463755495
70,115382.35131001103
71,212540.97695730382
72,164039.2821186726
73,189748.27683411064
74,112702.61119231435
75,131758.86795373124
76,195962.20949176257
77,90731.49363225559
78,111036.56389643451
79,90473.3408906473
80,120883.15332971473
81,294304.270307331
82,178267.24471529454
83,310420.6857708842
84,207444.4735929602
85,209258.5759984059
86,194882.05813448684
87,299152.23563916236
88,96817.6818922921
89,176166.73837508174
90,127111.92953101886
91,149300.0
92,139243.20298786345
93,142173.3343870904
94,313784.15578787634
95,195415.04997006414
96,128228.37491320359
97,134050.74281504215
98,264864.22312675416
99,140460.59968711078
100,121693.41836816867
101,117649.41430947132
102,248687.95048011743
103,127500.0
104,178988.20338661133
105,207972.15702323153
106,176506.6495310099
107,159101.92066128136
108,97265.6850628149
109,133998.47291248236
110,147388.270327642
111,111537.59318877518
112,148506.58269245582
113,301619.7114883132
114,275132.6913398329
115,238874.22124116527
116,120367.8417343644
117,169556.10290847172
118,170118.31974964114
119,154872.42186734194
120,159260.24077530732
121,320798.39893062547
122,144500.0
123,137821.59242474995
124,209240.67481899227
125,195548.39820710302
126,99519.33828090288
127,156184.4732422123
128,153882.9760249925
129,136213.0462107172
130,120777.2286079748
131,301688.02033396554
132,218962.3683677581
133,127073.50327688149
134,134179.96527419033
135,138572.6972087405
136,297752.9157707098
137,345513.28491532523
138,402337.87949480093
139,305767.7126271915
140,126868.49936154461
141,112873.36698683244
142,209035.8944061038
143,336978.44924196735
144,197645.8471913116
145,208315.4407716383
146,203328.94478604378
147,222870.81658519123
148,123553.19857158375
149,108879.04615064607
150,180495.9704277312
151,202667.29117852228
152,93988.4103354718
153,161036.25399092122
154,205448.53449299702
155,232529.60237400982
156,272615.7560193135
157,214734.44224306135
158,173271.11884624406
159,200453.41810737373
160,132856.21567762576
161,169061.85727299243
162,181615.59859896914
163,158992.87176096547
164,143799.12893562918
165,176010.3684385406
166,200047.5073911897
167,165069.51580300953
168,89344.44443022092
169,241787.1892177101
170,100514.50603201876
171,199080.46217439076
172,214185.1938262421
173,112546.56692149924
174,251883.88462495492
175,102444.18360271542
176,159101.92066128136
177,148433.61364707467
178,182146.11964258953
179,150266.7086482271
180,132635.8059610635
181,296750.91067506734
182,157190.7192141347
183,136794.66053065413
184,174180.04448271543
185,186316.84434378977
186,266716.5957509546
187,204802.09517610318
188,128731.71271569273
189,292303.6902707079
190,143686.29383119597
191,138000.0
192,110265.66796101951
193,163927.51385212457
194,119974.34927493683
195,179924.98380215044
196,172774.328358467
197,309297.16168877756
198,232374.7851144229
199,253512.932414812
200,207259.14551305992
201,127211.73183319093
202,111546.361523185
203,91344.32968164154
204,155946.69120794808
205,125381.0234891861
206,291515.2305110942
207,145655.83415724646
208,132500.95303215084
209,142626.39901145225
210,132366.06581970185
211,268019.89011461113
212,212136.68091567882
213,160289.08785032324
214,138435.69462048906
215,273121.5086740268
216,316413.874705774
217,144772.84076587504
218,133341.41114223533
219,212402.1242267275
220,157521.099642516
221,67003.72337321578
222,81797.65303034334
223,123638.91634289153
224,166244.18151029406
225,208922.54157114783
226,362621.8713547888
227,215542.50964217426
228,169878.1773733906
229,206165.2432119561
230,129723.26130989338
231,155751.30707478186
232,182550.5043767058
233,239398.0118917185
234,100623.34876326058
235,170834.37038366141
236,488160.4596419034
237,128077.59223896186
238,80473.44397225251
239,170711.1964896909
240,120235.94251049128
241,154315.50305543802
242,190605.184864991
243,153251.7317434015
244,146909.9408344938
245,164779.5612806236
246,197919.54256103997
247,226797.8249477822
248,148563.9264336672
249,177032.82542656886
250,259014.4876362038
251,89158.19509779596
252,149760.1641053027
253,259326.87212415194
254,170445.8452632398
255,235277.27662900867
256,148500.0
257,248501.3788517833
258,268413.4565288286
259,127965.44353126855
260,126647.01394687744
261,154667.81919055776
262,122080.42654113504
263,111418.89906010289
264,131766.71915524304
265,174449.73861078164
266,190732.75673431213
267,287873.8224837807
268,163290.00667237284
269,187005.41788634422
270,137964.2034460637
271,213452.51526990655
272,289674.1369922057
273,206323.07882289984
274,133950.32016074547
275,208417.39596232204
276,225836.29672306334
277,174103.8133835323
278,144335.86621065086
279,157113.1645570627
