ID,SalePrice
0,172506.10842303795
1,378276.87368068635
2,201655.36832049023
3,166138.1259139795
4,111264.2504857903
5,356402.33507778484
6,168129.94919136565
7,135308.47301910387
8,188627.0925707193
9,117169.21614114451
10,109697.24313006464
11,146984.13179117077
12,148679.49234711548
13,172913.89938907872
14,146458.38669814926
15,259766.70099324096
16,130458.66896785512
17,248429.54580634428
18,176094.06711670212
19,120665.9480914883
20,150801.5233872814
21,309934.71061328874
22,184493.0310982258
23,221628.62593950002
24,177497.03185593986
25,102477.70125953449
26,279109.20963120525
27,153648.86414701672
28,137153.32072754847
29,260513.877442728
30,152907.48959008322
31,164943.158918081
32,257385.02605316622
33,109257.21745436925
34,117573.24127022353
35,204441.70115269301
36,151825.32646836026
37,183898.29682377097
38,162720.78319552328
39,176532.1305550437
40,196392.09213974688
41,200369.38075664602
42,100847.13116952952
43,195562.7803228078
44,198551.0346413638
45,190634.3748616554
46,140562.29532191862
47,182161.88419222593
48,150996.08312859462
49,164887.91348763456
50,330015.59648551675
51,146167.21558044988
52,154784.7127162664
53,109653.67646006033
54,121968.38031809746
55,132425.27839002837
56,211894.27221216675
57,154467.14346829234
58,140710.00332026425
59,259122.80671000268
60,149310.75145731357
61,181654.75206829503
62,149300.0
63,198322.41925827385
64,247284.28272057543
65,204152.32303220275
66,201667.8711254011
67,165543.1826970279
68,169088.41269200103
69,209035.62864468317
70,120960.90209594209
71,213373.48958494485
72,161575.2928968721
73,179768.4544928329
74,114684.13774013823
75,140000.0
76,198047.18865023155
77,97537.70936759171
78,114271.30185835269
79,79035.23874422662
80,124242.98401010026
81,288739.85106473044
82,179567.60688192965
83,334809.6361575942
84,211736.68470203306
85,208784.416782333
86,196733.31155547823
87,301403.4138215293
88,89003.93369255503
89,176605.1896640902
90,127985.82584775206
91,149300.0
92,142261.38574182452
93,142383.74287090995
94,309113.26763734396
95,193913.98002008174
96,129396.59663406042
97,138202.17750879657
98,268003.2547509905
99,144199.3050332427
100,124863.94102196662
101,125793.81431928462
102,247285.07622296835
103,127500.0
104,173930.3450863396
105,203033.19585178586
106,174402.76823134933
107,165441.33913314392
108,101648.97424968462
109,133373.90734662226
110,152352.6247332215
111,106073.9444083674
112,148643.2683437541
113,311905.2015465205
114,274140.46559233073
115,239417.4579595228
116,124479.40301694663
117,168755.39432051327
118,173979.65897183112
119,154490.46996499243
120,163313.95111949858
121,318619.95567052613
122,144500.0
123,146202.90734420286
124,213194.6186265909
125,193404.33152586906
126,100012.28011332096
127,154658.82766613108
128,153576.582472249
129,144733.41777612187
130,131153.2326418302
131,300822.1481464224
132,222261.09350663156
133,126092.38914819242
134,140020.1172712137
135,140376.69896568192
136,298449.33700828254
137,360137.8621028907
138,413753.6541567593
139,306909.8081502932
140,130078.1465932643
141,119499.84146549944
142,209223.08305214703
143,322497.10390930966
144,196109.50580629962
145,205696.11912189415
146,207315.1037240751
147,221280.2149021264
148,127584.5843159561
149,109559.71532917269
150,194994.60450129
151,203179.07609430669
152,104847.39261979908
153,157212.89970688077
154,206764.51495062173
155,220610.18029320423
156,274266.19138475147
157,211048.45709762757
158,176836.73400413204
159,198474.3150223275
160,130822.42824736079
161,171222.02977399607
162,179224.35864290045
163,163753.70970477565
164,146254.31585866437
165,178659.59839820108
166,196950.16652962635
167,167208.72363668183
168,89560.07324403596
169,237353.8054780659
170,106573.59651337085
171,199420.1605633561
172,220483.47120086485
173,108885.38057456675
174,250644.94550629938
175,99988.43262202566
176,165441.33913314392
177,148590.1684075861
178,177765.2076539452
179,152252.83605330985
180,142396.49994718295
181,296313.0494404001
182,161628.50836908398
183,139208.92796518514
184,174428.13180545397
185,185866.6922505495
186,268382.03957542055
187,207599.03413472837
188,129905.35701651163
189,285759.2557386916
190,152241.17586378157
191,138000.0
192,110826.61345810257
193,167166.80309446022
194,121253.31790472688
195,158551.311833706
196,179321.5433200423
197,300972.2241185438
198,228671.6265961213
199,258780.27157592564
200,208336.8099280361
201,128031.80787030532
202,113972.42391470096
203,95257.39786492322
204,159872.16419208513
205,124210.50527098025
206,286895.534238729
207,153111.48623653725
208,138606.8957814872
209,143622.36550939866
210,130936.9723967519
211,271467.16357474396
212,211344.0786923349
213,160714.40551433593
214,145352.03127335574
215,269242.5454244556
216,310041.14804248046
217,141464.56826564288
218,137179.1191396711
219,211934.87605416033
220,159480.80266521702
221,73458.95766174508
222,77730.77690790535
223,121859.55059736472
224,166144.2491459228
225,209999.6169004325
226,361914.37431454094
227,221218.3901869058
228,165540.8756144828
229,205615.78050814185
230,133306.07019448577
231,176936.89736675407
232,178342.06158513256
233,243611.84865110496
234,103018.98234176994
235,176156.6514675944
236,443948.8848166715
237,130294.04334193855
238,83597.19603251237
239,181757.56181979505
240,131787.22670955886
241,147712.64680454996
242,186037.35696425027
243,146047.24199322285
244,145443.23498402088
245,160027.9941404314
246,194413.63264426222
247,229127.8593033371
248,147947.6131038641
249,189287.98894886358
250,265453.17854662274
251,91018.54214297351
252,155651.26603183922
253,259565.04672840977
254,168098.8706343196
255,234884.2167271998
256,148500.0
257,251856.5581632213
258,262954.29887397884
259,127805.46704733718
260,121903.39340266839
261,158289.08989121395
262,125449.94094924546
263,112475.61264704216
264,129857.64988703845
265,159974.93726696545
266,191108.01600310666
267,287965.30853949767
268,164947.33842582014
269,183955.73610844818
270,144519.3330201188
271,212588.9413187293
272,296915.12705747836
273,267297.34898902534
274,137947.2467689897
275,216950.92699031395
276,216211.32032298698
277,187580.7631648764
278,141800.29357837548
279,165396.85293681576
