ID,SalePrice
0,172344.95238474527
1,371008.97055186116
2,193485.07198115226
3,160685.81690149798
4,111744.07072025898
5,415516.11024142284
6,151515.2528969625
7,157675.19887837407
8,202239.6870931051
9,125936.34334616718
10,104586.58924861802
11,132856.90785935914
12,143568.22843504432
13,182059.2189268793
14,127695.99041080083
15,261908.31070352593
16,131717.5279156019
17,249491.19157339926
18,179282.99224367822
19,120814.59122336083
20,142992.16747257853
21,295270.3350485618
22,181744.55358028572
23,212010.6914259136
24,165796.01500196964
25,125656.07189734699
26,278794.88113173307
27,154885.64559314674
28,146404.80776748186
29,273191.357194609
30,163093.33722177552
31,158705.05422786725
32,261941.2119720941
33,106094.35763889042
34,114522.31886158341
35,211528.4895853198
36,148659.11952263382
37,168771.76199632243
38,161836.77076807563
39,178147.2394047023
40,206219.35166628833
41,198060.10129606904
42,95861.6587279501
43,204529.34515289828
44,216527.1488877634
45,192963.22158570992
46,138099.24139459044
47,183965.4132935406
48,143555.0240672776
49,138435.8385898451
50,342599.1624011899
51,150471.92248911623
52,158409.35012823765
53,128135.54573485111
54,119610.59119181625
55,134528.99307538875
56,225478.66036168853
57,146699.6214876434
58,138804.6936114645
59,264524.3994551526
60,149975.11938521673
61,189777.0979820506
62,149300.0
63,197716.13914896225
64,247156.67495213318
65,187549.18824674733
66,176550.36315275275
67,156343.4855496008
68,182035.3368840393
69,212258.74865226692
70,109818.5343805314
71,212024.6694662887
72,157235.43708322875
73,182851.28538302256
74,107390.56864010592
75,139825.58955562924
76,205554.51706830936
77,97753.44723007461
78,113650.43526788996
79,82172.32163987518
80,114761.89072651557
81,287383.5525568189
82,178295.35853774697
83,299238.78852711763
84,216234.3005337299
85,203441.47430096546
86,193661.96254132182
87,304514.932023718
88,105666.48975480717
89,175014.10041431212
90,122925.11221655802
91,135946.8820492892
92,132197.90039554928
93,145946.82678310078
94,328662.2794129369
95,193036.85214548808
96,133030.47160157558
97,143648.30500415928
98,277587.3740102554
99,131296.47379449636
100,117509.19746882771
101,129635.19171751113
102,239944.52884689247
103,146505.86873844406
104,173500.41440769497
105,205241.35503915529
106,177561.04445439987
107,153009.79548466695
108,101141.1017377305
109,117703.07701906543
110,136140.73437473152
111,106053.5902308384
112,144147.55284718183
113,303674.701147884
114,277361.4631910014
115,240858.25750316668
116,118345.89031241427
117,173402.99206649524
118,171664.41805899204
119,144426.83991121975
120,169373.66210665778
121,312479.03763528756
122,147344.84175170326
123,131101.52612189527
124,214706.01650725145
125,169577.04636066663
126,117181.45872044953
127,146829.14398517547
128,158330.7986279383
129,141478.42727737225
130,133667.798465074
131,308336.34158287087
132,224673.41282634973
133,124416.85946045697
134,144639.88414352192
135,138893.58672086484
136,286643.94745261135
137,354831.49000462145
138,404860.6622668812
139,308222.25586841285
140,125986.14873942776
141,112069.07031318863
142,216777.0894366946
143,303523.34507847106
144,193901.21909519355
145,210951.39802665726
146,179422.81388617877
147,225914.2304845369
148,131077.123887691
149,130611.21681718774
150,195178.77960854836
151,199494.18843169266
152,113831.9275245169
153,155767.79973324313
154,207072.19854934714
155,222732.1441397361
156,251870.76901416783
157,223513.3452839723
158,158110.710002077
159,197743.9261350228
160,133942.32522421272
161,167943.8828053146
162,187526.35505117828
163,165114.76965264016
164,143769.5186556042
165,184407.89273099945
166,182565.5787023242
167,171159.6093945358
168,84192.4819520074
169,240385.20948322763
170,109513.31305240814
171,201604.41422708458
172,225904.413463356
173,97191.59150894798
174,261990.7879866555
175,111372.1288132144
176,153009.79548466695
177,152862.38240834468
178,187505.02796288778
179,156929.00400790919
180,134834.47906118812
181,281143.11537650775
182,156324.41939293567
183,136416.14030166177
184,162059.84250320285
185,192291.7798399121
186,267046.70552644396
187,198480.0070162594
188,125601.97937983916
189,301606.9825968019
190,137523.71101242452
191,147816.36343668457
192,109620.64897118368
193,160865.05880766688
194,130836.21850732117
195,178330.4418794393
196,177513.2281621189
197,309766.6549198411
198,235153.43448375774
199,256954.5832559649
200,199302.20063242526
201,126274.01560031802
202,111006.2213157803
203,101875.56059987519
204,155831.1582339992
205,126507.02524776652
206,270088.9535743361
207,134205.0048168291
208,140437.55760793964
209,134825.67653722604
210,132532.83057958263
211,267007.87764700246
212,215801.281213627
213,168177.6654408561
214,144959.41263912412
215,255529.53976112223
216,271477.9381356682
217,136881.86219699256
218,142632.42469626677
219,219436.9186678304
220,164576.94449215368
221,72801.7567058455
222,72949.2600234576
223,127043.6401887883
224,181958.05449130796
225,197937.62052501904
226,351428.5076334366
227,233186.6967472185
228,178192.1909939371
229,205430.17417425042
230,127719.91631583961
231,186087.67692325715
232,173967.88885103748
233,262079.7020442903
234,88654.39526115688
235,162762.68493054216
236,536195.940432516
237,133011.07160777424
238,86707.30379149101
239,184400.20672449577
240,124506.37293651263
241,155395.82081561224
242,189223.86425142412
243,154992.2425390808
244,142650.29872911284
245,156989.4509324979
246,200878.99562291382
247,229186.3161346704
248,145852.53114871416
249,213670.2547679271
250,265009.31153164775
251,93482.08250635861
252,148328.07364783646
253,267691.3682747314
254,166664.61172910672
255,235304.46420201028
256,148500.0
257,248013.752352692
258,257781.5481110049
259,126644.34653639136
260,113563.32261710361
261,158972.91133882423
262,125527.53841651883
263,109114.04063709987
264,129741.12690769589
265,173934.65376483425
266,193236.18981868628
267,294605.0719944745
268,160820.85238258305
269,186664.42841014732
270,146814.79641185922
271,212685.6298196219
272,277229.2057472447
273,248935.3806808732
274,142560.22673555408
275,226272.1004636556
276,220748.89371135135
277,188685.8585202987
278,137954.85983803569
279,167557.78666799777
